collecteur de fonds;Dupuy;237032123158643;B+;noel78;Thibault Diallo;M;hnavarro@orange.fr;1975-09-27;220618661;0;0;67026;239518;Masters;Private;z_SUV;no;0;19.0;Highly Urban/ Urban;2020-06-25 16:23:50;complet;dev_integral;298.41;7 Rue des Blanchets 17300 Rochefort;45.930266;-0.970453
éditeur;Denis SA;182030718693642;O-;susan42;Antoinette-Geneviève Boyer;F;martinpayet@yahoo.fr;1962-03-25;181936727;0;1;79445;0;PhD;Private;z_SUV;no;3;;Highly Urban/ Urban;2019-04-25 02:04:39;complet;dev_integral;327.89;196 Chemin des Indicas 6160 Antibes;43.581488;7.080529
photographe;Vidal S.A.R.L.;241080240859964;AB-;amarie;Franck Bigot;M;susanlucas@club-internet.fr;1982-07-18;595903589;0;0;162519;0;PhD;Private;Minivan;no;2;14.0;Highly Urban/ Urban;2020-03-05 11:47:29;complet;dev_integral;291.54;102 Rue du Sol 46230 Lalbenque;44.337261;1.547269
technicien de maintenance en informatique;Arnaud;187054809538959;AB+;martine32;Christiane Delmas;F;eliseallard@noos.fr;1989-12-07;254668516;0;0;73473;251927;Bachelors;Commercial;z_SUV;no;0;9.0;Highly Urban/ Urban;2021-07-27 13:46:17;incomplet;dev_express;269.07;21 Rue du Valhermeil 95430 Auvers-sur-Oise;49.068589;2.126811
éducateur technique spécialisé technique spécialisée;Gaudin;181111411893435;B-;hguillaume;Juliette Carpentier;F;aurelie70@ifrance.com;2019-11-04;17740614;0;0;50015;0;z_High School;Private;z_SUV;no;3;1.0;z_Highly Rural/ Rural;2021-02-04 11:00:17;complet;dev_premium;492.98;10 Rue de Boulery 71600 Paray-le-Monial;46.445964;4.104231
conseiller en environnement;Lefebvre Perrier SA;252094410990785;B-;veronique31;Maryse Goncalves;F;lecomteanais@orange.fr;1956-07-07;260444103;0;1;16839;76152;<High School;Private;Pickup;yes;1;1.0;Highly Urban/ Urban;2021-12-21 23:21:28;complet;dev_express;262.67;2 Rue des Chevaliers 17800 Saint-Léger;45.611329;-0.57521
responsable de site de traitement des déchets;Gaillard;213019402878761;B-;mlaporte;Jules Rodrigues;M;hpinto@orange.fr;1933-12-29;580354782;0;1;64365;;Masters;Commercial;Pickup;yes;0;16.0;Highly Urban/ Urban;2020-05-02 02:24:43;complet;dev_express;254.28;3 Rue des Raisins 67380 Lingolsheim;48.555968;7.678839
océanologue;Chevalier;234060810576222;B-;bertrandbigot;Daniel Costa;M;fischercelina@dbmail.com;1945-12-08;521081304;0;0;146434;381639;Masters;Private;Minivan;no;0;21.0;z_Highly Rural/ Rural;2021-07-12 02:01:45;complet;dev_integral;292.87;7 Rue Sauria 39800 Poligny;46.842911;5.703281
critique d'art;Benoit et Fils;284035626022173;B+;nicole26;Jérôme-Alphonse Lemaître;M;theophilerolland@yahoo.fr;2004-01-19;687071129;0;0;74175;;z_High School;Private;Minivan;yes;3;10.0;Highly Urban/ Urban;2020-07-07 16:34:28;complet;dev_express;282.08;19 Rue des Tisserands 53470 Commer;48.240121;-0.620359
enquêteur privé privée;Barthelemy SA;179047505678196;O-;philippe89;Denis Toussaint;M;margauxcoulon@noos.fr;1984-07-25;244035286;0;1;;0;Masters;Private;Pickup;yes;0;15.0;Highly Urban/ Urban;2020-03-24 16:19:58;complet;dev_express;251.31;11 Rue des Carmes 87330 Mortemart;46.042414;0.959086
glaciologue;Menard;177057401096773;AB+;payetarthur;Frédérique Perret-Cohen;F;mbrunet@ifrance.com;1953-08-15;26465136;0;2;92731;274126;Masters;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;2019-08-05 23:45:06;complet;dev_premium;333.11;239 Avenue de Stalingrad 84300 Cavaillon;43.832476;5.03725
orthoprothésiste;Poulain;236016100120850;O-;etienneguichard;Renée Toussaint de la Colas;F;uantoine@laposte.net;1960-02-09;262921247;0;0;36635;132567;z_High School;Private;z_SUV;no;4;11.0;Highly Urban/ Urban;2020-06-21 06:49:40;complet;dev_express;251.9;5 Rue du 8 Mai 18500 Vignoux-sur-Barangeon;47.199869;2.169388
économiste de la construction;Chauvin Tessier S.A.R.L.;263032923247985;AB-;thibaultbegue;Mathilde Gimenez;F;lucasluc@yahoo.fr;1959-12-05;224200408;0;1;0;0;z_High School;Commercial;Pickup;no;4;1.0;Highly Urban/ Urban;2020-03-12 22:17:27;complet;dev_integral;300.41;160 Rue Georges Clemenceau 44150 Ancenis;47.367547;-1.178423
consultant;Leblanc et Fils;233066748213913;B-;kclerc;Joseph Leclerc;M;bourdonguillaume@free.fr;2009-08-24;702751566;0;0;98172;0;Masters;Private;Minivan;no;3;20.0;z_Highly Rural/ Rural;2021-03-02 21:21:17;incomplet;dev_premium;469.65;48 Rue de la Fontaine 67220 Saint-Maurice;48.327246;7.335818
climatologue;Bouvet;263088002193704;AB+;bernardphilippe;Sylvie Gilles de Garnier;F;thibaut05@gmail.com;1966-02-07;63175;0;0;;282453;Bachelors;Private;Minivan;no;0;14.0;Highly Urban/ Urban;2020-05-26 13:52:16;complet;dev_integral;326.69;2 Rue du Moulin 43390 Vézézoux;45.39522;3.348507
statisticien en analyse sensorielle;Delaunay Bertin S.A.;285074410971682;A+;apetitjean;Alfred Bruneau;M;tanguyyves@noos.fr;1954-07-15;764378006;0;0;59822;171876;z_High School;Commercial;Minivan;no;4;1.0;Highly Urban/ Urban;2021-11-13 03:53:59;complet;dev_express;258.28;9 Rue Phasmann 55300 Saint-Mihiel;48.89451;5.542229
auxiliaire spécialisé vétérinaire;Auger;157027654056602;AB-;jblanchard;Marc de la Lemoine;M;lemaireantoine@ifrance.com;1968-10-06;623312508;0;0;51628;206070;Bachelors;Private;z_SUV;no;0;;Highly Urban/ Urban;2020-02-18 11:55:15;complet;dev_integral;302.97;2 Rue des Iris 67870 Bischoffsheim;48.483512;7.488906
statisticien industriel industrielle;Leroux;286049741183545;A-;bertrandde-oliveira;Madeleine Dupont;F;bbegue@voila.fr;1961-03-20;824026013;0;0;87236;280361;Masters;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;2021-12-30 17:29:00;complet;dev_express;280.03;19 Rue de la Gibauderie 86000 Poitiers;46.569166;0.362639
professeur en activité physique adaptée;Meyer Becker S.A.;165057306546723;O-;martin36;Daniel Roger-Letellier;M;eric49@ifrance.com;2021-10-29;462775314;0;2;66662;206692;z_High School;Commercial;z_SUV;no;3;8.0;z_Highly Rural/ Rural;2020-07-11 20:20:12;incomplet;dev_express;258.1;11 Rue Jeanne d'Arc 88440 Nomexy;48.308808;6.384403
attaché territorial territoriale;Sanchez;295062505604522;B-;xtraore;Lucy Bernier-Renault;F;cecile73@sfr.fr;1997-05-20;860806479;0;0;3032;96814;PhD;Private;z_SUV;no;1;16.0;Highly Urban/ Urban;2020-10-19 02:02:54;complet;dev_express;267.06;34BIS Route de Pignol 48300 Langogne;44.74202;3.846154
chargé des relations publiques;Pruvost;272101220235773;A-;charlesdaniel;Julien Potier de la Allard;M;texieralix@hotmail.fr;2007-10-05;850775812;0;0;144906;0;Masters;Commercial;Panel Truck;yes;2;17.0;Highly Urban/ Urban;2021-01-29 00:56:45;complet;dev_vip;740.74;97 Avenue du 8 Mai 1945 86000 Poitiers;46.558063;0.312291
technicien en engins de travaux publics;Cordier;106112722971356;A-;gabriel15;Geneviève-Maryse Gauthier;F;uthierry@bouygtel.fr;1973-07-18;235241080;0;2;79961;246846;Bachelors;Private;z_SUV;no;3;7.0;Highly Urban/ Urban;2021-07-26 17:29:58;complet;dev_integral;322.63;12 Rue de Chantropin 91530 Saint-Chéron;48.547184;2.126653
facteur d'instruments;Delannoy;166067654007915;AB-;delannoyhelene;Dorothée Barre;F;alexandria97@free.fr;1961-06-11;431463025;0;1;0;0;z_High School;Private;z_SUV;no;1;6.0;Highly Urban/ Urban;2021-03-05 20:37:58;complet;dev_integral;310.55;23 Rue du Moulin 25290 Ornans;47.104058;6.153479
charpentier métallique;Weiss;122121411803756;AB-;amelie95;Franck Grégoire;M;guillaume15@bouygtel.fr;1952-08-09;782144396;1;2;32666;;z_High School;Private;Minivan;yes;1;;Highly Urban/ Urban;2019-08-28 16:13:07;complet;dev_express;266.5;12 Rue des Acacias 85300 Soullans;46.790752;-1.88798
électricien installateur installatrice;Lucas SA;222086544080370;AB-;flabbe;Augustin-Rémy Lévêque;M;luc28@ifrance.com;2010-10-26;225998780;0;3;;139729;z_High School;Private;Sports Car;no;2;1.0;Highly Urban/ Urban;2021-12-18 13:54:22;complet;dev_express;284.61;104 Rue Gabriel Péri 94400 Vitry-sur-Seine;48.789988;2.402872
responsable de formation;Gillet;250034523433484;A+;cetienne;Sébastien Legrand;M;martinda-silva@yahoo.fr;1984-02-13;134563236;1;2;0;94377;z_High School;Private;z_SUV;no;0;;Highly Urban/ Urban;2021-06-25 23:48:57;complet;dev_express;278.37;4 Rue de la Planchotte 21510 Aignay-le-Duc;47.666989;4.731422
ergothérapeute;Techer;127103523806051;B+;antoinemaillard;Constance Blanchet-Sanchez;F;mathieufrederique@noos.fr;1966-12-11;237047675;2;2;;176678;<High School;Commercial;Panel Truck;no;0;6.0;z_Highly Rural/ Rural;2020-04-05 06:29:48;complet;dev_express;264.97;24 Rue du Pont 77890 Beaumont-du-Gâtinais;48.13549;2.475934
enseignant spécialisé spécialisée;Denis S.A.S.;208074410946631;AB-;maurice67;Nicole Gautier;F;da-silvagabriel@hotmail.fr;1937-09-17;815983847;0;0;82591;308611;z_High School;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2019-11-16 12:39:37;complet;dev_express;258.49;16BIS Allées Aristide Briand 32500 Fleurance;43.846802;0.66597
professeur dans l'enseignement agricole;Muller;267021501459579;B-;frederiquelevy;Gabriel Grenier;M;susanne97@hotmail.fr;1993-01-02;673194992;0;2;71950;228455;z_High School;Commercial;z_SUV;no;2;11.0;Highly Urban/ Urban;2021-01-22 21:58:25;incomplet;dev_premium;347.09;11 Rue d'Audun 57840 Ottange;49.443139;6.01607
statisticien;Barbier S.A.R.L.;179020319003889;A-;thomasalexandria;Alexandrie de la Boulay;F;drenaud@dbmail.com;1958-11-04;747165582;0;0;111152;286594;Bachelors;Commercial;Minivan;no;0;9.0;Highly Urban/ Urban;2020-09-18 19:15:47;complet;dev_express;269.39;62 Rue Ferdinand Buisson 44600 Saint-Nazaire;47.256893;-2.233469
concepteur de niveaux de jeu web;Cousin;203084900781852;A+;parentodette;Augustin Rey;M;josephherve@dbmail.com;2021-02-28;278669113;0;0;144922;0;Masters;Commercial;Pickup;no;0;20.0;Highly Urban/ Urban;2019-09-10 00:09:27;complet;dev_express;282.37;3 Rue de la Ministerie 28500 Cherisy;48.759535;1.409701
manipulateur en électroradiologie médicale;Leconte;214098400756796;A+;fgeorges;Thibault Peron;M;brunethenri@sfr.fr;2016-06-04;896533861;1;2;0;0;<High School;Private;Minivan;yes;1;8.0;z_Highly Rural/ Rural;2020-03-07 16:26:29;complet;dev_integral;334.74;302 Chemin du Chatelus 42370 Saint-Alban-les-Eaux;46.007231;3.929783
ethnologue;Martel S.A.R.L.;184080912242870;AB+;suzanne01;Alex-Michèle Lemonnier;F;audreyguyon@sfr.fr;2013-08-27;688951353;0;0;79082;270035;Bachelors;Commercial;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-01-11 06:26:38;complet;dev_premium;476.65;6426 Rue du Lotissement des Bruguières 48500 La Canourgue;44.437204;3.207089
concepteur multimédia;Lelièvre;100108313754405;B-;kmeunier;Marcel Lefèvre;M;cordiertristan@club-internet.fr;1992-04-10;402836695;0;0;;171687;Bachelors;Private;Sports Car;no;0;7.0;z_Highly Rural/ Rural;2022-05-05 14:13:13;complet;dev_premium;456.1;7 Allée du Concorde 64600 Anglet;43.473653;-1.521362
ascensoriste;Leduc;294045050268984;O+;lefortmaggie;Emmanuelle Brunet;F;ygoncalves@tiscali.fr;1953-06-14;496473313;0;0;69211;204527;z_High School;Commercial;Panel Truck;no;0;1.0;z_Highly Rural/ Rural;2020-07-10 18:22:19;complet;dev_premium;364.88;15 Rue du Pas Baril 44120 Vertou;47.171715;-1.451083
ingénieur du BTP;Ledoux Collet et Fils;251033417244544;O+;stephanie36;Céline Rodrigues;F;schmittaurore@club-internet.fr;1957-04-29;779492973;0;3;34200;0;z_High School;Private;Minivan;no;1;1.0;Highly Urban/ Urban;2021-12-14 16:05:31;complet;dev_premium;512.67;2 Chemin des Millards 18100 Vierzon;47.231956;2.099161
gestionnaire actif/passif;Gilbert SA;234061501471588;A+;thierrymarguerite;Danielle Ferrand-Rémy;F;lemonnierpatrick@ifrance.com;2021-09-17;757463764;0;0;94198;315253;Bachelors;Commercial;Panel Truck;yes;0;7.0;z_Highly Rural/ Rural;2019-07-15 12:01:33;complet;dev_premium;332.95;14 Allée des Érables 1960 Péronnas;46.180287;5.205268
chef de cultures légumières;Poirier Michel S.A.;269029741113987;O-;pantoine;Valérie Benard;F;gregoirepages@club-internet.fr;2008-05-15;438307004;0;0;136210;407853;Bachelors;Private;z_SUV;no;2;11.0;Highly Urban/ Urban;2021-06-28 07:21:35;complet;dev_express;253.57;480 Route des Cloutiers 82100 Castelsarrasin;44.058432;1.145731
auditeur interne;Coste Fernandez S.A.R.L.;103111803398045;AB-;camillelaroche;Arthur Thierry de la Dubois;M;sylvie51@sfr.fr;1988-12-25;960482528;1;3;122744;322924;Bachelors;Private;Sports Car;no;0;5.0;Highly Urban/ Urban;2020-12-24 11:33:53;complet;dev_express;265.96;20 Rue de la République 42350 La Talaudière;45.481822;4.434043
chef de mission humanitaire;Pasquier;127066100172309;O+;gregoire43;Vincent Lopes;M;renardluc@wanadoo.fr;1940-11-17;758370952;0;0;19694;162610;Masters;Private;z_SUV;no;2;;Highly Urban/ Urban;2021-03-21 15:58:25;complet;dev_integral;303.2;10 Rue de la Marseillaise 75019 Paris;48.888614;2.398101
inspecteur du permis de conduire et de la sécurité routière;Da Costa;120014809531356;A+;mathilde56;Margot Da Costa;F;aime60@wanadoo.fr;1989-08-13;591799798;0;3;79415;228056;z_High School;Commercial;Minivan;no;5;10.0;Highly Urban/ Urban;2019-08-01 07:26:08;complet;dev_express;256.01;79 Place Saint-Léger 73000 Chambéry;45.56442;5.921096
éducateur technique spécialisé technique spécialisée;Valette;103045935097093;O-;nguillaume;Mathilde-Claire Vallée;F;richard30@wanadoo.fr;1959-06-12;28378415;1;3;119998;331683;PhD;Commercial;Pickup;yes;2;11.0;Highly Urban/ Urban;2019-05-11 22:48:51;complet;dev_integral;330.97;11 Rue Henri Crochet 14630 Frénouville;49.138436;-0.250288
ingénieur RD en énergies renouvelables;Becker et Fils;268083306304380;AB+;lorraine26;Margaux Devaux;F;noemigarcia@gmail.com;2017-07-30;750564536;0;1;98515;289187;Masters;Private;z_SUV;no;4;17.0;Highly Urban/ Urban;2021-08-23 00:24:55;complet;dev_express;259.57;4 Rue du Fromenteau 19230 Saint-Sornin-Lavolps;45.394131;1.389433
secrétaire de rédaction;Blanc;196122636259463;A+;potierpauline;Lorraine Guérin;F;reneefabre@noos.fr;2003-08-19;76006645;0;0;58081;0;Masters;Private;z_SUV;no;4;12.0;Highly Urban/ Urban;2020-09-28 18:13:02;complet;dev_premium;335.0;10 Allée du Puits 49410 Saint-Florent-le-Vieil;47.357984;-1.02011
orfèvre;Gosselin;198101411801409;O+;eleonore21;Agathe du Pascal;F;edouardrobert@laposte.net;2002-10-08;279092643;0;2;21460;0;Bachelors;Commercial;Panel Truck;yes;7;1.0;Highly Urban/ Urban;2020-09-04 03:13:21;complet;dev_express;268.18;18 Rue des Vergers 90360 Lachapelle-sous-Rougemont;47.713508;7.020216
assistant de service social;Allard S.A.R.L.;268043523887390;A+;rleroy;Juliette Pereira;F;ilebrun@bouygtel.fr;1974-09-16;511932324;0;0;135103;321449;PhD;Private;Minivan;no;0;19.0;Highly Urban/ Urban;2020-03-13 22:25:54;complet;dev_integral;336.88;15 Allée Puget 89000 Auxerre;47.803464;3.552233
biologiste en environnement;Gay Bailly S.A.S.;252016748227530;A-;cda-costa;Théodore Le Millet;M;valleejoseph@tele2.fr;1956-07-30;959026427;0;0;20529;83752;<High School;Private;z_SUV;no;0;3.0;Highly Urban/ Urban;2020-11-06 11:49:45;complet;dev_integral;302.47;55 Rue Désiré Bailly 60790 Ressons-l'Abbaye;49.303257;2.088469
ingénieur électricien;Lopez S.A.R.L.;105013155536112;O-;lucrousseau;Paulette Le Teixeira;F;gabriel57@orange.fr;1951-01-05;988703393;0;3;28459;117349;z_High School;Private;Minivan;no;0;9.0;Highly Urban/ Urban;2021-09-01 08:44:08;complet;dev_integral;332.75;1 Place de la Fontaine d'Orleans 43770 Chadrac;45.065967;3.902246
officier de police;Cohen SA;202083604492709;AB+;picardalphonse;Céline Alves;F;amenard@hotmail.fr;2008-11-25;528286303;0;0;48022;0;Masters;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;2020-09-10 05:12:11;complet;dev_integral;287.89;1261 Route de Gaube 40090 Saint-Perdon;43.899006;-0.578778
coordonnateur d'études cliniques;Ribeiro S.A.;129091927236316;A+;charlesalbert;Jacques Marques;M;pruvostveronique@orange.fr;1942-06-05;149060292;0;2;51583;188787;Bachelors;Private;z_SUV;no;0;13.0;Highly Urban/ Urban;2020-04-04 02:23:14;incomplet;dev_integral;310.55;30 Rue Joseph Silvestre 5100 Briançon;44.885658;6.634117
biostatisticien;Prévost Faivre S.A.;151082808585415;AB+;benoitsophie;Sabine Chartier;F;elisabethguillet@yahoo.fr;1966-03-14;977521421;0;3;69620;239561;Masters;Private;Minivan;yes;1;15.0;Highly Urban/ Urban;2022-02-21 10:07:06;complet;dev_integral;314.81;6 Chemin de Cardenouze 12740 Sébazac-Concourès;44.418875;2.574234
ingénieur hydrogéomorphologue;Potier;299108313760587;AB-;emilie09;Émile Lacombe;M;xdaniel@tiscali.fr;1970-11-22;610462742;0;0;36835;167142;z_High School;Commercial;Minivan;no;2;10.0;Highly Urban/ Urban;2021-11-20 01:26:44;complet;dev_integral;333.41;144 Rue de Verdun 76600 Le Havre;49.501952;0.157021
conseiller en séjour;Millet et Fils;211034900760782;A+;edouard53;Gilles Bodin de Baudry;M;philippine04@free.fr;1967-05-13;210978517;0;0;52543;219675;z_High School;Commercial;Van;no;0;1.0;Highly Urban/ Urban;2020-01-29 00:23:58;incomplet;dev_integral;328.27;3 Rue Joséphine Baker 19100 Brive-la-Gaillarde;45.155145;1.490916
illustrateur;Jacquot;166045050277166;O+;tanguydanielle;Élise-Lucie Le Gall;F;philippe98@ifrance.com;1953-09-29;281621321;1;2;131090;360638;Bachelors;Commercial;Panel Truck;yes;9;9.0;Highly Urban/ Urban;2020-11-04 15:08:46;complet;dev_express;265.69;6 Impasse de la Verdiere 42600 Savigneux;45.609437;4.073271
entraîneur sportif sportive;Guyot;106030718675270;B-;dhardy;Xavier Gilles;M;olivie32@tiscali.fr;1952-08-06;526540595;0;2;32097;;PhD;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;2019-08-21 12:26:01;complet;dev_integral;326.22;10 Rue de la Durance 31170 Tournefeuille;43.580209;1.321189
responsable de laboratoire de contrôle en biologie;Dumont Munoz S.A.R.L.;202058902485377;A+;pichonbernard;Célina Aubert;F;alix98@laposte.net;1967-07-07;146842974;0;0;22743;114624;<High School;Private;z_SUV;no;5;1.0;Highly Urban/ Urban;2020-06-27 05:13:54;complet;dev_integral;291.22;6BIS Rue Carnot 93430 Villetaneuse;48.953019;2.338082
garçon de café;Fernandez S.A.R.L.;242074410987095;O+;benoitanne;Bernard-Patrick Guérin;M;martineaujacqueline@tele2.fr;2010-11-07;687436120;0;1;46224;160527;z_High School;Commercial;Minivan;no;0;1.0;Highly Urban/ Urban;2021-02-24 04:48:31;complet;dev_integral;321.48;73 Boulevard Emile Basly 62670 Mazingarbe;50.476712;2.717595
infirmier;Guillou;137033604447475;O-;dbaudry;Pierre de Gallet;M;theodore80@gmail.com;2014-04-20;723334294;0;0;58780;0;Bachelors;Commercial;Minivan;yes;0;5.0;Highly Urban/ Urban;2021-11-12 00:12:44;complet;dev_integral;294.49;68 Rue de la République 69360 Solaize;45.63909;4.840029
ébéniste;Besnard;256115502922191;A-;henri92;Isaac Faure;M;duprethierry@bouygtel.fr;1952-12-01;576250522;1;2;42408;;Bachelors;Commercial;Pickup;yes;1;9.0;Highly Urban/ Urban;2022-02-11 11:17:23;incomplet;dev_express;279.97;11 Rue des Primevères 3300 Cusset;46.130094;3.467964
chauffeur de taxi;Raymond;177103604411541;O+;xteixeira;Thierry Martineau-Jacques;M;mailletnathalie@bouygtel.fr;1970-11-28;912953961;0;0;68471;256802;Masters;Commercial;Van;yes;0;13.0;Highly Urban/ Urban;2022-04-07 18:39:37;complet;dev_premium;483.85;61 Rue Eugène Sue 3100 Montluçon;46.362396;2.59927
charcutier-traiteur;Klein Marie et Fils;284052636257424;A+;antoinette66;Margaret Rousseau de la Leduc;F;aubertgenevieve@tiscali.fr;2002-05-21;477614477;0;3;0;0;Bachelors;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2020-09-11 19:35:20;complet;dev_express;284.09;38 Avenue Pierre de Coubertin 84200 Carpentras;44.051393;5.053092
administrateur de biens;Bonneau et Fils;254029122861086;O-;mrodrigues;Lorraine de Dupré;F;xpires@free.fr;1986-05-24;47771022;0;2;8254;0;z_High School;Commercial;z_SUV;no;3;1.0;z_Highly Rural/ Rural;2020-06-09 21:48:34;complet;dev_integral;320.27;2 Route de Lyons-la-Forêt 76160 Darnétal;49.436338;1.138531
ingénieur production en aéronautique;Pereira S.A.R.L.;160044700156560;B+;michellecolas;Thérèse de la Weiss;F;peltierjeannine@wanadoo.fr;1990-10-06;401364122;0;0;23551;0;z_High School;Commercial;Pickup;yes;4;1.0;Highly Urban/ Urban;2020-08-19 17:52:53;complet;dev_integral;322.07;149 Avenue de Saint-Maurice 34250 Palavas-les-Flots;43.534743;3.952326
audioprothésiste;De Oliveira;236091305570833;O+;perrinchristine;Arthur de la Barre;M;daniellelaroche@laposte.net;1934-06-02;354955875;0;0;94160;310037;<High School;Private;Pickup;no;0;5.0;Highly Urban/ Urban;2020-07-21 23:43:34;incomplet;dev_express;271.49;2 Rue Joseph Schmitt 67500 Weitbruch;48.755338;7.786363
ingénieur aromaticien aromaticienne;Barbe;151012432229952;A-;michellebreton;Gabrielle Dijoux;F;ljacob@noos.fr;1958-06-21;12404014;0;0;0;0;Bachelors;Commercial;Panel Truck;yes;1;;z_Highly Rural/ Rural;2021-02-19 12:29:15;complet;dev_express;274.28;3 Rue Demolombe 2600 Villers-Cotterêts;49.25053;3.09044
administrateur de spectacle;Durand Gillet S.A.R.L.;100119730254626;AB-;marianneadam;René-Honoré Daniel;M;bouchercharles@wanadoo.fr;1954-06-21;930441156;0;0;61790;0;z_High School;Commercial;Minivan;no;2;7.0;Highly Urban/ Urban;2022-02-07 05:05:07;complet;dev_integral;288.31;2 Rue de Versailles 64440 Laruns;42.986381;-0.428027
hydrogéologue;Blanchet;293044523495984;A-;spruvost;Alphonse Gilbert;M;vcaron@club-internet.fr;1988-03-01;118938894;0;1;0;0;z_High School;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-01-28 17:41:46;incomplet;dev_express;276.67;1 Allée des Alouettes 91540 Ormoy;48.574145;2.453842
responsable de laboratoire de contrôle en chimie;Albert;105121501423204;AB-;penelopemaury;Margot Blondel;F;laetitia95@hotmail.fr;1959-02-06;734586550;1;1;52141;152990;z_High School;Commercial;z_SUV;no;0;9.0;z_Highly Rural/ Rural;2021-10-03 15:16:09;complet;dev_premium;467.8;1070D Chemin de Saint-Bernard 6220 Vallauris;43.587295;7.058095
psychanalyste;Voisin;237053604425186;A-;emile89;Adrien Martinez;M;georges18@free.fr;2012-02-01;466393960;0;0;65884;0;Bachelors;Commercial;z_SUV;no;3;15.0;Highly Urban/ Urban;2020-09-06 00:08:51;incomplet;dev_express;277.61;39 Rue d'Éloie 90170 Étueffont;47.710679;6.91535
chef de cultures légumières;Bonnin Collin SA;250030810587349;A+;agnes68;Marc Auger de la Durand;M;jeanne54@dbmail.com;1996-08-26;109954375;0;0;77297;280067;Bachelors;Commercial;Pickup;no;5;1.0;Highly Urban/ Urban;2021-02-10 04:36:54;complet;dev_integral;324.02;203A Avenue de l'Égalité 84800 L'Isle-sur-la-Sorgue;43.916116;5.048158
urbaniste;Loiseau;110126311356807;A+;ponsmargot;Roland Boutin;M;leclercqalexandria@live.com;1954-12-27;956338604;0;0;74223;0;Bachelors;Commercial;Minivan;yes;2;10.0;Highly Urban/ Urban;2021-07-25 20:52:37;complet;dev_express;275.42;8 Rue Charles de Gaulle 52130 Wassy;48.499287;4.951278
animateur nature nature;Pichon;127108400773833;AB-;benoitjules;Marcel de Le Roux;M;manon45@free.fr;1972-07-05;417888490;0;0;91613;286674;Bachelors;Commercial;Minivan;yes;0;13.0;z_Highly Rural/ Rural;2020-02-29 14:51:20;complet;dev_integral;323.17;7 Rue de la Liberté 7400 Le Teil;44.54239;4.671689
géologue;Langlois SARL;280126204135690;B+;ovincent;Alix Gay;F;danielle34@bouygtel.fr;1967-03-02;91447367;0;0;4857;100327;z_High School;Private;z_SUV;no;0;9.0;z_Highly Rural/ Rural;2020-02-21 12:46:38;complet;dev_integral;325.32;61BIS Allée du Lac Inférieur 78110 Le Vésinet;48.888961;2.12068
technicien radioprotection;Boulay;242015313019691;AB-;gonzalezelisabeth;Clémence du Huet;F;lvoisin@free.fr;2008-06-22;680069619;0;1;61138;198569;Masters;Private;Minivan;no;1;1.0;Highly Urban/ Urban;2021-11-05 02:14:50;complet;dev_premium;399.76;23 Rue des Pâturages 56260 Larmor-Plage;47.714553;-3.405439
chocolatier-confiseur;Devaux;283070912252157;O-;denise47;Édouard de Wagner;M;kbaudry@wanadoo.fr;1958-05-22;897529156;0;0;39752;148049;Bachelors;Commercial;Van;no;2;10.0;Highly Urban/ Urban;2019-09-14 21:30:24;complet;dev_express;265.65;937 Chemin des Pêchers 84000 Avignon;43.964589;4.843973
ascensoriste;Regnier S.A.S.;129104523444696;AB-;aledoux;Jeannine Bouvier du Alves;F;blombard@laposte.net;1988-07-23;157025396;0;0;53261;213913;Masters;Private;Minivan;no;0;13.0;Highly Urban/ Urban;2021-01-06 16:12:14;complet;dev_integral;322.23;81 Rue du Capitaine Finance 25310 Hérimoncourt;47.439728;6.883462
surveillant de centre pénitentiaire;Bertin S.A.S.;114120506125549;B-;sebastienthierry;Maurice Pelletier;M;augustedelattre@sfr.fr;1937-05-02;130470336;2;4;79846;0;<High School;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2020-12-23 12:56:46;incomplet;dev_premium;401.11;14 Avenue Louis Pasteur 79000 Niort;46.313689;-0.46765
opérateur de fabrication de produits alimentaires;Mallet;291048708590778;B+;boutindavid;André Rodriguez;M;ybertrand@club-internet.fr;1942-01-13;396972296;0;0;27073;126366;<High School;Commercial;Panel Truck;yes;0;1.0;z_Highly Rural/ Rural;2021-03-15 10:26:51;incomplet;dev_integral;303.45;6 Rue des Genêts 45460 Bray-en-Val;47.830641;2.35575
enseignant spécialisé spécialisée;Petitjean;144065935092603;B+;nblanchard;Richard Rolland;M;marine87@noos.fr;1940-07-15;404476742;0;0;99739;0;Bachelors;Private;z_SUV;no;0;;Highly Urban/ Urban;2019-10-09 01:02:30;complet;dev_integral;298.85;4 Rue des Tonneliers 51350 Cormontreuil;49.21359;4.065579
